"perm","timestep","event","point_id","parent_id","x","y","stage_from","stage_to","detail","provisional_x","provisional_y","habitat","habitat_nudged"
1,16,"establishment",270,83,1715.86606029034,2140.02106092536,2,1,"SDD",1715.86606029034,2140.02106092536,1,FALSE
1,16,"establishment",271,83,1708.02732748472,2147.69179678741,2,1,"SDD",1708.02732748472,2147.69179678741,1,FALSE
1,16,"establishment",272,85,1654.92257668947,1858.45747392529,2,1,"SDD",1654.92257668947,1858.45747392529,1,FALSE
1,16,"establishment",273,86,574.667984389288,897.529568487701,2,1,"SDD",574.667984389288,897.529568487701,1,FALSE
1,16,"establishment",274,86,896.134019890893,736.176470961489,2,1,"SDD",896.134019890893,736.176470961489,1,FALSE
1,16,"establishment",275,86,1354.56719165528,364.236375251026,2,1,"SDD",1354.56719165528,364.236375251026,1,FALSE
1,16,"establishment",276,86,1166.58657012883,653.018540465563,2,1,"SDD",1166.58657012883,653.018540465563,1,FALSE
1,16,"establishment",277,87,1636.53414171724,2203.21657356092,2,1,"SDD",1636.53414171724,2203.21657356092,1,FALSE
1,16,"establishment",278,87,1340.34393717502,1916.05055825573,2,1,"SDD",1340.34393717502,1916.05055825573,1,FALSE
1,16,"establishment",279,88,1339.40471910527,979.085841533441,2,1,"SDD",1339.40471910527,979.085841533441,1,FALSE
1,16,"establishment",280,88,1222.44737874647,969.643108533497,2,1,"SDD",1222.44737874647,969.643108533497,1,FALSE
1,16,"establishment",281,88,1212.77300870059,1713.2934997931,2,1,"SDD",1212.77300870059,1713.2934997931,1,FALSE
1,16,"establishment",282,89,1149.23633908411,931.652416673675,2,1,"SDD",1149.23633908411,931.652416673675,1,FALSE
1,16,"establishment",283,90,1722.59811527432,218.946764446367,2,1,"SDD",1722.59811527432,218.946764446367,1,FALSE
1,16,"establishment",284,91,1943.81878707246,1514.35054610004,2,1,"SDD",1943.81878707246,1514.35054610004,1,FALSE
1,16,"establishment",285,94,848.976575456504,1373.97320871563,2,1,"SDD",848.976575456504,1373.97320871563,1,FALSE
1,16,"establishment",286,94,979.116625624471,2097.53143887897,2,1,"SDD",979.116625624471,2097.53143887897,1,FALSE
1,16,"establishment",287,94,924.872981050103,1573.78240139826,2,1,"SDD",924.872981050103,1573.78240139826,1,FALSE
1,16,"establishment",288,97,840.798489304447,1607.58297134653,2,1,"SDD",840.798489304447,1607.58297134653,1,FALSE
1,16,"establishment",289,100,1359.31767668834,1540.01118781643,2,1,"SDD",1359.31767668834,1540.01118781643,1,FALSE
1,16,"establishment",290,102,824.434890922784,2619.52728441588,2,1,"SDD",824.434890922784,2619.52728441588,1,FALSE
1,16,"establishment",291,104,849.188706455197,2020.05880213408,2,1,"SDD",849.188706455197,2020.05880213408,1,FALSE
1,16,"establishment",292,105,2246.86173776372,677.114883116321,2,1,"SDD",2246.86173776372,677.114883116321,1,FALSE
1,16,"establishment",293,105,2037.14390773622,36.2665239542107,2,1,"SDD",2037.14390773622,36.2665239542107,1,FALSE
1,16,"establishment",294,106,636.742032502747,384.537488814886,2,1,"SDD",636.742032502747,384.537488814886,1,FALSE
1,16,"establishment",295,106,1726.30766229484,40.5614160674335,2,1,"SDD",1726.30766229484,40.5614160674335,1,FALSE
1,16,"establishment",296,106,602.077814974882,294.930770702175,2,1,"SDD",602.077814974882,294.930770702175,1,FALSE
1,16,"establishment",297,106,987.486600359976,705.812864333232,2,1,"SDD",987.486600359976,705.812864333232,1,FALSE
1,16,"establishment",298,111,927.064216311315,2606.08559351878,2,1,"SDD",927.064216311315,2606.08559351878,1,FALSE
1,16,"establishment",299,112,1179.11822000512,2797.37064453948,2,1,"SDD",1179.11822000512,2797.37064453948,1,FALSE
1,16,"establishment",300,112,1631.60939555792,2444.73640307758,2,1,"SDD",1631.60939555792,2444.73640307758,1,FALSE
1,16,"establishment",301,116,539.304338994803,1489.13889508023,2,1,"SDD",539.304338994803,1489.13889508023,1,FALSE
1,16,"establishment",302,119,1958.42796233972,837.125046163766,2,1,"SDD",1958.42796233972,837.125046163766,1,FALSE
1,16,"establishment",303,119,2200.52656459053,1664.75225123236,2,1,"SDD",2200.52656459053,1664.75225123236,1,FALSE
1,16,"establishment",304,120,1634.91763625738,534.271610016588,2,1,"SDD",1634.91763625738,534.271610016588,1,FALSE
1,16,"establishment",305,120,1742.48105807092,602.835120644014,2,1,"SDD",1742.48105807092,602.835120644014,1,FALSE
1,16,"establishment",306,120,1683.05885050742,533.8478242023,2,1,"SDD",1683.05885050742,533.8478242023,1,FALSE
1,16,"establishment",307,120,1764.6813610169,450.554439420688,2,1,"SDD",1764.6813610169,450.554439420688,1,FALSE
1,16,"establishment",308,121,1674.85902069053,1096.57467181199,2,1,"SDD",1674.85902069053,1096.57467181199,1,FALSE
1,16,"establishment",309,121,1802.77343292256,1189.70644506066,2,1,"SDD",1802.77343292256,1189.70644506066,1,FALSE
1,16,"establishment",310,122,1977.38534455921,1265.38036835768,2,1,"SDD",1977.38534455921,1265.38036835768,1,FALSE
1,16,"establishment",311,122,1378.26404461241,1514.23701159748,2,1,"SDD",1378.26404461241,1514.23701159748,1,FALSE
1,16,"establishment",312,124,1324.6218535283,1354.09964265056,2,1,"SDD",1324.6218535283,1354.09964265056,1,FALSE
1,16,"establishment",313,126,1438.7643362876,1436.99117118317,2,1,"SDD",1438.7643362876,1436.99117118317,1,FALSE
1,16,"establishment",314,127,1581.09303809585,1509.0113354279,2,1,"SDD",1581.09303809585,1509.0113354279,1,FALSE
1,16,"establishment",315,127,1211.77699689545,1482.67264466389,2,1,"SDD",1211.77699689545,1482.67264466389,1,FALSE
1,16,"establishment",316,128,1258.89390500165,1727.43011512138,2,1,"SDD",1258.89390500165,1727.43011512138,1,FALSE
1,16,"establishment",317,129,1093.72452240108,1933.06433230415,2,1,"SDD",1093.72452240108,1933.06433230415,1,FALSE
1,16,"establishment",318,129,1110.24534890479,1947.124875678,2,1,"SDD",1110.24534890479,1947.124875678,1,FALSE
1,16,"establishment",319,130,267.966217362022,40.3467957509673,2,1,"SDD",267.966217362022,40.3467957509673,1,FALSE
1,16,"establishment",320,132,1364.68260625491,1598.83297015908,2,1,"SDD",1364.68260625491,1598.83297015908,1,FALSE
1,16,"establishment",321,132,1392.85525159748,653.810544910651,2,1,"SDD",1392.85525159748,653.810544910651,1,FALSE
1,16,"establishment",322,132,1596.30945907727,950.408028986162,2,1,"SDD",1596.30945907727,950.408028986162,1,FALSE
1,16,"establishment",323,133,1621.65229849777,1980.60192335992,2,1,"SDD",1621.65229849777,1980.60192335992,1,FALSE
1,16,"establishment",324,133,2077.21315456038,2322.96631526336,2,1,"SDD",2077.21315456038,2322.96631526336,1,FALSE
1,16,"establishment",325,133,1605.40478686353,2417.11079530341,2,1,"SDD",1605.40478686353,2417.11079530341,1,FALSE
1,16,"establishment",326,133,1656.90071155912,1868.87829064008,2,1,"SDD",1656.90071155912,1868.87829064008,1,FALSE
1,16,"establishment",327,134,818.936246251494,2330.53419437708,2,1,"SDD",818.936246251494,2330.53419437708,1,FALSE
1,16,"establishment",328,137,789.399068818181,1890.00234619224,2,1,"SDD",789.399068818181,1890.00234619224,1,FALSE
1,16,"establishment",329,140,429.963334122736,2133.90216181506,2,1,"SDD",429.963334122736,2133.90216181506,1,FALSE
1,16,"establishment",330,147,1803.66690552328,1394.67585833586,2,1,"SDD",1803.66690552328,1394.67585833586,1,FALSE
1,16,"establishment",331,147,1709.15190942158,1353.66416397972,2,1,"SDD",1709.15190942158,1353.66416397972,1,FALSE
1,16,"establishment",332,147,1388.54041558738,302.926929514033,2,1,"SDD",1388.54041558738,302.926929514033,1,FALSE
1,16,"establishment",333,152,1041.14920121313,1666.77026542357,2,1,"SDD",1041.14920121313,1666.77026542357,1,FALSE
1,16,"establishment",334,152,680.966799656546,1581.11277609135,2,1,"SDD",680.966799656546,1581.11277609135,1,FALSE
1,16,"establishment",335,153,1632.20762848759,1369.95739343327,2,1,"SDD",1632.20762848759,1369.95739343327,1,FALSE
1,16,"establishment",336,155,1162.02139323775,1442.29216133291,2,1,"SDD",1162.02139323775,1442.29216133291,1,FALSE
1,16,"establishment",337,155,1033.36051363169,1544.17677255498,2,1,"SDD",1033.36051363169,1544.17677255498,1,FALSE
1,16,"establishment",338,156,1181.0336505076,890.6727371666,2,1,"SDD",1181.0336505076,890.6727371666,1,FALSE
1,16,"establishment",339,156,1007.17275584071,495.136392853087,2,1,"SDD",1007.17275584071,495.136392853087,1,FALSE
1,16,"establishment",340,158,1090.32042759619,2190.93639824215,2,1,"SDD",1090.32042759619,2190.93639824215,1,FALSE
1,16,"establishment",341,158,940.850265980915,1952.26019279841,2,1,"SDD",940.850265980915,1952.26019279841,1,FALSE
1,16,"establishment",342,159,1209.31723135537,1435.43591481983,2,1,"SDD",1209.31723135537,1435.43591481983,1,FALSE
1,16,"establishment",343,159,1259.0274571351,2054.57066163147,2,1,"SDD",1259.0274571351,2054.57066163147,1,FALSE
1,17,"death",17,5,1589.12725087032,1494.74703179027,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",64,16,1023.00820888406,1485.40060389113,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",72,25,1380.94978737322,1834.96879913884,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",73,27,1729.81424550557,2634.59278085091,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",83,9,1671.96759243277,2096.3579848811,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",85,16,1529.95506706946,1466.85045789081,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",88,22,1321.75923871798,892.192064548042,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",90,22,1676.76427550897,206.903425640166,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",95,27,1240.31794873143,1430.62194002835,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",102,34,956.536883502261,1810.49115863333,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",109,39,1646.22363769004,1767.43198509953,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",116,45,973.64339615728,1204.47954532719,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",133,27,1627.13785741654,1889.93994120346,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",137,33,1151.20912948695,1449.15328583392,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",138,34,1299.11904346011,1925.58073649202,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",145,47,1745.84879157184,906.05822594244,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",151,60,1581.11670119362,712.225873016081,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",168,19,1384.03842334823,1360.79517168081,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",182,48,961.784063300413,837.278328093339,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",185,52,2209.64921084636,1367.51511540806,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",186,55,1762.04861333081,1193.69552482975,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",187,55,1953.43010988398,1311.40063534407,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",198,73,1075.07256472937,2978.65001781633,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",203,81,1295.06071248239,948.431519829821,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",215,94,496.107774385927,1646.15901601299,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",216,94,915.598978134665,1464.60884915546,2,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",232,17,2104.41883771603,1164.69992256631,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",237,23,1180.55314999947,1684.30058496221,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",240,31,961.778109346872,1973.93593664077,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",244,39,2444.65082269059,1690.54609046446,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",246,49,1627.31746390239,1011.60737027638,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",254,62,1768.58770246405,1305.03412490801,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",256,65,1461.23393456952,1163.79554692967,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",260,68,824.108161267711,1072.63095222917,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",263,71,1762.43601804642,1346.93925462555,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",277,87,1636.53414171724,2203.21657356092,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",278,87,1340.34393717502,1916.05055825573,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",279,88,1339.40471910527,979.085841533441,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",282,89,1149.23633908411,931.652416673675,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",283,90,1722.59811527432,218.946764446367,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",286,94,979.116625624471,2097.53143887897,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",297,106,987.486600359976,705.812864333232,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",308,121,1674.85902069053,1096.57467181199,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",320,132,1364.68260625491,1598.83297015908,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",321,132,1392.85525159748,653.810544910651,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",329,140,429.963334122736,2133.90216181506,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"death",342,159,1209.31723135537,1435.43591481983,1,NA,"transition_matrix_mortality",NA,NA,NA,NA
1,17,"stage_transition",136,31,1389.7436670474,1654.02384659641,1,2,"transition_kernel",1389.7436670474,1654.02384659641,1,FALSE
1,17,"stage_transition",157,73,479.690579233043,2494.38872248078,1,2,"transition_kernel",479.690579233043,2494.38872248078,1,FALSE
1,17,"stage_transition",163,4,1965.13637864158,1848.94735051093,1,2,"transition_kernel",1965.13637864158,1848.94735051093,1,FALSE
1,17,"stage_transition",169,20,883.167852091342,1728.92339417585,1,2,"transition_kernel",883.167852091342,1728.92339417585,1,FALSE
1,17,"stage_transition",171,23,1503.7334726612,1489.07426400476,1,2,"transition_kernel",1503.7334726612,1489.07426400476,1,FALSE
1,17,"stage_transition",177,39,1376.78835545765,1800.09982983718,1,2,"transition_kernel",1376.78835545765,1800.09982983718,1,FALSE
1,17,"stage_transition",180,46,1109.26878068667,810.88589287383,1,2,"transition_kernel",1109.26878068667,810.88589287383,1,FALSE
1,17,"stage_transition",205,83,1677.68516530043,2168.73718159214,1,2,"transition_kernel",1677.68516530043,2168.73718159214,1,FALSE
1,17,"stage_transition",207,86,1001.41094058125,721.076488723915,1,2,"transition_kernel",1001.41094058125,721.076488723915,1,FALSE
1,17,"stage_transition",212,88,1307.15504122726,991.895186996762,1,2,"transition_kernel",1307.15504122726,991.895186996762,1,FALSE
1,17,"stage_transition",228,121,1843.59920996829,1258.1500561358,1,2,"transition_kernel",1843.59920996829,1258.1500561358,1,FALSE
1,17,"stage_transition",229,121,1999.887360116,1098.56335801066,1,2,"transition_kernel",1999.887360116,1098.56335801066,1,FALSE
1,17,"stage_transition",233,19,1842.50725344854,1362.27621012006,1,2,"transition_kernel",1842.50725344854,1362.27621012006,1,FALSE
1,17,"stage_transition",234,20,1090.52834397289,1698.15118778148,1,2,"transition_kernel",1090.52834397289,1698.15118778148,1,FALSE
1,17,"stage_transition",235,20,1264.09123509544,1963.7795728436,1,2,"transition_kernel",1264.09123509544,1963.7795728436,1,FALSE
1,17,"stage_transition",236,22,750.294056261568,695.284906033443,1,2,"transition_kernel",750.294056261568,695.284906033443,1,FALSE
1,17,"stage_transition",239,28,1210.02241362203,1327.98901505295,1,2,"transition_kernel",1210.02241362203,1327.98901505295,1,FALSE
1,17,"stage_transition",241,33,1263.56044728356,1444.16076459094,1,2,"transition_kernel",1263.56044728356,1444.16076459094,1,FALSE
1,17,"stage_transition",242,34,851.950982762359,1508.92791252484,1,2,"transition_kernel",851.950982762359,1508.92791252484,1,FALSE
1,17,"stage_transition",245,39,1404.88490661445,1840.13097643132,1,2,"transition_kernel",1404.88490661445,1840.13097643132,1,FALSE
1,17,"stage_transition",248,49,1484.41804833147,1385.85123501683,1,2,"transition_kernel",1484.41804833147,1385.85123501683,1,FALSE
1,17,"stage_transition",249,56,2103.79850924422,2160.47517372718,1,2,"transition_kernel",2103.79850924422,2160.47517372718,1,FALSE
1,17,"stage_transition",250,59,1810.27651501864,995.114949144882,1,2,"transition_kernel",1810.27651501864,995.114949144882,1,FALSE
1,17,"stage_transition",251,59,1702.89032188318,1096.32527532867,1,2,"transition_kernel",1702.89032188318,1096.32527532867,1,FALSE
1,17,"stage_transition",252,61,1769.89558705134,1522.76195259525,1,2,"transition_kernel",1769.89558705134,1522.76195259525,1,FALSE
1,17,"stage_transition",253,62,1619.61565958427,1474.54933939662,1,2,"transition_kernel",1619.61565958427,1474.54933939662,1,FALSE
1,17,"stage_transition",255,64,976.719316525554,1574.43417863319,1,2,"transition_kernel",976.719316525554,1574.43417863319,1,FALSE
1,17,"stage_transition",257,66,1688.48772834171,1767.04593292639,1,2,"transition_kernel",1688.48772834171,1767.04593292639,1,FALSE
1,17,"stage_transition",258,66,1406.97754128838,1272.49069263481,1,2,"transition_kernel",1406.97754128838,1272.49069263481,1,FALSE
1,17,"stage_transition",259,66,1315.84257231713,1139.95057669971,1,2,"transition_kernel",1315.84257231713,1139.95057669971,1,FALSE
1,17,"stage_transition",264,71,1812.89972998266,1304.02983744592,1,2,"transition_kernel",1812.89972998266,1304.02983744592,1,FALSE
1,17,"stage_transition",266,72,1800.72590257025,2054.76260273971,1,2,"transition_kernel",1800.72590257025,2054.76260273971,1,FALSE
1,17,"stage_transition",268,78,700.625943354401,1392.38282902415,1,2,"transition_kernel",700.625943354401,1392.38282902415,1,FALSE
1,17,"stage_transition",269,79,1314.16983666691,1185.16025760354,1,2,"transition_kernel",1314.16983666691,1185.16025760354,1,FALSE
1,17,"stage_transition",270,83,1674.75539622243,2114.83335806047,1,2,"transition_kernel",1674.75539622243,2114.83335806047,1,FALSE
1,17,"stage_transition",271,83,1697.49062875803,2141.88443074713,1,2,"transition_kernel",1697.49062875803,2141.88443074713,1,FALSE
1,17,"stage_transition",272,85,1664.40234607081,1831.38692668799,1,2,"transition_kernel",1664.40234607081,1831.38692668799,1,FALSE
1,17,"stage_transition",273,86,577.950744883453,896.404637437744,1,2,"transition_kernel",577.950744883453,896.404637437744,1,FALSE
1,17,"stage_transition",274,86,1037.92298954658,827.507041844325,1,2,"transition_kernel",1037.92298954658,827.507041844325,1,FALSE
1,17,"stage_transition",275,86,1313.59654308846,385.016257814956,1,2,"transition_kernel",1313.59654308846,385.016257814956,1,FALSE
1,17,"stage_transition",280,88,1245.07924299496,916.774465715175,1,2,"transition_kernel",1245.07924299496,916.774465715175,1,FALSE
1,17,"stage_transition",281,88,1193.98961182633,1849.02749745199,1,2,"transition_kernel",1193.98961182633,1849.02749745199,1,FALSE
1,17,"stage_transition",284,91,2005.8943949176,1481.99994956439,1,2,"transition_kernel",2005.8943949176,1481.99994956439,1,FALSE
1,17,"stage_transition",287,94,954.304482752828,1594.01641965859,1,2,"transition_kernel",954.304482752828,1594.01641965859,1,FALSE
1,17,"stage_transition",288,97,711.132157945681,1739.87588746939,1,2,"transition_kernel",711.132157945681,1739.87588746939,1,FALSE
1,17,"stage_transition",290,102,842.293662241559,2598.30464560481,1,2,"transition_kernel",842.293662241559,2598.30464560481,1,FALSE
1,17,"stage_transition",291,104,741.147081725187,1881.51849276682,1,2,"transition_kernel",741.147081725187,1881.51849276682,1,FALSE
1,17,"stage_transition",292,105,2296.48023007896,801.66218332615,1,2,"transition_kernel",2296.48023007896,801.66218332615,1,FALSE
1,17,"stage_transition",293,105,2080.11495840463,31.6084838282198,1,2,"transition_kernel",2080.11495840463,31.6084838282198,1,FALSE
1,17,"stage_transition",295,106,1689.53610810614,76.7547277930935,1,2,"transition_kernel",1689.53610810614,76.7547277930935,1,FALSE
1,17,"stage_transition",296,106,640.223818897298,343.005149981965,1,2,"transition_kernel",640.223818897298,343.005149981965,1,FALSE
1,17,"stage_transition",299,112,1145.68053740278,2800.07733072442,1,2,"transition_kernel",1145.68053740278,2800.07733072442,1,FALSE
1,17,"stage_transition",300,112,1900.13136077391,2530.05548968795,1,2,"transition_kernel",1900.13136077391,2530.05548968795,1,FALSE
1,17,"stage_transition",301,116,547.558894408364,1518.43459396188,1,2,"transition_kernel",547.558894408364,1518.43459396188,1,FALSE
1,17,"stage_transition",302,119,1980.42347398545,871.574456006066,1,2,"transition_kernel",1980.42347398545,871.574456006066,1,FALSE
1,17,"stage_transition",303,119,2199.88472236355,1662.93019715292,1,2,"transition_kernel",2199.88472236355,1662.93019715292,1,FALSE
1,17,"stage_transition",304,120,1631.86136370855,570.070745368804,1,2,"transition_kernel",1631.86136370855,570.070745368804,1,FALSE
1,17,"stage_transition",305,120,1716.43261033502,570.639232338149,1,2,"transition_kernel",1716.43261033502,570.639232338149,1,FALSE
1,17,"stage_transition",306,120,1733.72366371892,547.332386285934,1,2,"transition_kernel",1733.72366371892,547.332386285934,1,FALSE
1,17,"stage_transition",307,120,1752.68806057508,476.318804183718,1,2,"transition_kernel",1752.68806057508,476.318804183718,1,FALSE
1,17,"stage_transition",309,121,1943.5073689143,1141.66703302973,1,2,"transition_kernel",1943.5073689143,1141.66703302973,1,FALSE
1,17,"stage_transition",310,122,2013.36779503675,1311.72802870002,1,2,"transition_kernel",2013.36779503675,1311.72802870002,1,FALSE
1,17,"stage_transition",311,122,1363.13885044677,1469.26807427646,1,2,"transition_kernel",1363.13885044677,1469.26807427646,1,FALSE
1,17,"stage_transition",312,124,1295.83777031102,1044.40381476192,1,2,"transition_kernel",1295.83777031102,1044.40381476192,1,FALSE
1,17,"stage_transition",314,127,1584.70865883158,1508.67375088431,1,2,"transition_kernel",1584.70865883158,1508.67375088431,1,FALSE
1,17,"stage_transition",316,128,1212.33073139369,1670.12838905455,1,2,"transition_kernel",1212.33073139369,1670.12838905455,1,FALSE
1,17,"stage_transition",317,129,1106.78987589224,1902.59690832409,1,2,"transition_kernel",1106.78987589224,1902.59690832409,1,FALSE
1,17,"stage_transition",318,129,1081.54218992751,1881.31839056829,1,2,"transition_kernel",1081.54218992751,1881.31839056829,1,FALSE
1,17,"stage_transition",319,130,403.526669245043,69.2777007281252,1,2,"transition_kernel",403.526669245043,69.2777007281252,1,FALSE
1,17,"stage_transition",322,132,1476.78582855552,1111.00489599843,1,2,"transition_kernel",1476.78582855552,1111.00489599843,1,FALSE
1,17,"stage_transition",323,133,1626.25615431642,1985.39515950935,1,2,"transition_kernel",1626.25615431642,1985.39515950935,1,FALSE
1,17,"stage_transition",324,133,2054.24720617671,2280.61936396111,1,2,"transition_kernel",2054.24720617671,2280.61936396111,1,FALSE
1,17,"stage_transition",325,133,1620.16255214184,2423.05951105118,1,2,"transition_kernel",1620.16255214184,2423.05951105118,1,FALSE
1,17,"stage_transition",328,137,1040.98431398193,1872.49236614916,1,2,"transition_kernel",1040.98431398193,1872.49236614916,1,FALSE
1,17,"stage_transition",330,147,1816.1498101367,1337.18310801619,1,2,"transition_kernel",1816.1498101367,1337.18310801619,1,FALSE
1,17,"stage_transition",331,147,1735.75628037722,1381.96368707932,1,2,"transition_kernel",1735.75628037722,1381.96368707932,1,FALSE
1,17,"stage_transition",333,152,1162.96954716158,1355.79240267022,1,2,"transition_kernel",1162.96954716158,1355.79240267022,1,FALSE
1,17,"stage_transition",335,153,1681.04032430702,1380.25661940839,1,2,"transition_kernel",1681.04032430702,1380.25661940839,1,FALSE
1,17,"stage_transition",337,155,1030.87727694791,1455.22819255849,1,2,"transition_kernel",1030.87727694791,1455.22819255849,1,FALSE
1,17,"stage_transition",338,156,1172.92834965691,894.31008114641,1,2,"transition_kernel",1172.92834965691,894.31008114641,1,FALSE
1,17,"stage_transition",339,156,860.818164250762,407.102061235291,1,2,"transition_kernel",860.818164250762,407.102061235291,1,FALSE
1,17,"stage_transition",340,158,1078.95121949937,2211.81738963357,1,2,"transition_kernel",1078.95121949937,2211.81738963357,1,FALSE
1,17,"stage_transition",343,159,1306.6941651841,1988.79104659074,1,2,"transition_kernel",1306.6941651841,1988.79104659074,1,FALSE
1,17,"establishment",344,4,1510.70356140414,1614.49011907856,2,1,"SDD",1510.70356140414,1614.49011907856,1,FALSE
1,17,"establishment",345,4,1018.02959101754,1533.74179192168,2,1,"SDD",1018.02959101754,1533.74179192168,1,FALSE
1,17,"establishment",346,4,1578.61473486203,1549.90807333134,2,1,"SDD",1578.61473486203,1549.90807333134,1,FALSE
1,17,"establishment",347,13,1958.30452059987,1492.46699175685,2,1,"SDD",1958.30452059987,1492.46699175685,1,FALSE
1,17,"establishment",348,17,1616.94905724652,1538.28616117876,2,1,"SDD",1616.94905724652,1538.28616117876,1,FALSE
1,17,"establishment",349,19,1360.54279250307,1694.78245926239,2,1,"SDD",1360.54279250307,1694.78245926239,1,FALSE
1,17,"establishment",350,19,1488.87399047394,1468.20017466141,2,1,"SDD",1488.87399047394,1468.20017466141,1,FALSE
1,17,"establishment",351,19,1476.40383148,1404.64420665496,2,1,"SDD",1476.40383148,1404.64420665496,1,FALSE
1,17,"establishment",352,22,1208.02911509896,372.225108426585,2,1,"SDD",1208.02911509896,372.225108426585,1,FALSE
1,17,"establishment",353,22,625.12186698003,654.309799408401,2,1,"SDD",625.12186698003,654.309799408401,1,FALSE
1,17,"establishment",354,22,758.628060356612,762.00390420369,2,1,"SDD",758.628060356612,762.00390420369,1,FALSE
1,17,"establishment",355,27,1765.50307767556,1888.30386015505,2,1,"SDD",1765.50307767556,1888.30386015505,1,FALSE
1,17,"establishment",356,27,1405.55183957087,1989.21991081817,2,1,"SDD",1405.55183957087,1989.21991081817,1,FALSE
1,17,"establishment",357,37,1210.06937157958,1801.32854135162,2,1,"SDD",1210.06937157958,1801.32854135162,1,FALSE
1,17,"establishment",358,45,1078.56354735896,1275.1188242599,2,1,"SDD",1078.56354735896,1275.1188242599,1,FALSE
1,17,"establishment",359,48,1317.23019171678,935.663749027394,2,1,"SDD",1317.23019171678,935.663749027394,1,FALSE
1,17,"establishment",360,49,1494.22570047702,2127.93529413602,2,1,"SDD",1494.22570047702,2127.93529413602,1,FALSE
1,17,"establishment",361,49,1496.42489057308,1507.83698535981,2,1,"SDD",1496.42489057308,1507.83698535981,1,FALSE
1,17,"establishment",362,49,1239.19621721116,1087.24935558593,2,1,"SDD",1239.19621721116,1087.24935558593,1,FALSE
1,17,"establishment",363,49,775.126970830565,1761.40791725952,2,1,"SDD",775.126970830565,1761.40791725952,1,FALSE
1,17,"establishment",364,56,2025.49522969252,1909.65611562625,2,1,"SDD",2025.49522969252,1909.65611562625,1,FALSE
1,17,"establishment",365,61,1834.7872399969,818.76873607579,2,1,"SDD",1834.7872399969,818.76873607579,1,FALSE
1,17,"establishment",366,62,1591.55909111494,823.77279300082,2,1,"SDD",1591.55909111494,823.77279300082,1,FALSE
1,17,"establishment",367,62,1631.1305382939,1001.32839612489,2,1,"SDD",1631.1305382939,1001.32839612489,1,FALSE
