Id,x,y,ha,humans,growers,N0,EI,EI_2050,EI_2090,gens,gens_2050,gens_2090,hosts,hosts_veg100,hosts_all100
5502,647.4,1312.2,2516.1,92.4,0,0,12.1,14.4,17.7,7.53,8.52,10.65,1955,1955,251614.9619
5503,651.6,1312.2,2516.2,72.0,0,0,9.7,11.9,14.5,7.53,8.5,10.64,1391,1391,251621.8077
5504,655.9,1312.2,2516.3,119.8,0,0,8.5,10.6,13.2,7.47,8.43,10.56,1468,1468,251628.3095
5505,660.1,1312.2,2516.4,142.5,0,0,10.8,13.0,15.8,7.79,8.75,10.9,830,830,251635.1369
5506,664.3,1312.2,3002.4,12.5,0,0,13.3,15.6,19.7,7.81,8.77,10.92,956,956,300242.6986
5507,668.5,1312.2,2690.8,666.6,0,0,16.8,19.6,35.5,8.47,9.45,11.64,1263,1263,269083.3247
5730,584.4,1306.7,3324.1,117.5,0,0,22.9,30.2,42.1,7.16,7.52,9.37,1495,1495,332409.0422
5731,588.6,1306.7,2514.0,61.4,0,0,15.4,20.5,35.7,6.88,7.26,9.18,899,899,251400.8515
5732,592.8,1306.7,2514.0,9.5,0,0,5.8,9.6,19.6,5.33,5.84,7.66,181,181,251403.1243
5733,597.0,1306.7,2514.1,1.5,0,0,12.1,14.6,26.3,6.42,7.02,8.94,11,11,251405.9953
5734,601.2,1306.7,2514.1,9.2,0,0,7.4,11.0,17.6,5.53,6.21,8.07,1984,1984,251408.7982
5735,605.4,1306.7,2514.1,122.7,0,0,12.5,14.2,20.4,6.85,7.64,9.6,3404,3404,251412.1481
5736,609.6,1306.7,2514.2,85.5,0,0,15.4,17.9,34.0,7.81,8.72,10.74,2780,2780,251415.9604
5737,613.8,1306.7,2514.2,35.5,0,0,14.7,17.3,33.0,7.1,8.08,10.09,1009,1009,251419.8427
5738,618.0,1306.7,2514.2,60.2,0,0,15.2,17.6,33.4,7.74,8.73,10.78,4846,4846,251424.2913
5739,622.2,1306.7,2514.3,1.4,0,0,12.5,14.6,22.0,6.82,7.78,9.78,1617,1617,251428.7232
5740,626.4,1306.7,2514.3,16.3,0,0,13.5,15.5,25.1,7.4,8.37,10.41,863,863,251433.5425
5741,630.6,1306.7,2514.4,48.4,0,0,15.7,18.1,35.3,7.98,8.98,11.07,7998,7998,251438.4886
5742,634.8,1306.7,2514.4,32.9,0,0,17.3,23.1,42.5,7.77,8.77,10.86,1446,1446,251444.4873
5743,639.0,1306.7,2514.5,59.7,0,0,17.6,23.6,42.7,8.15,9.16,11.29,1947,1947,251449.9081
5744,643.2,1306.7,2514.6,94.2,0,0,14.6,17.0,27.4,7.94,8.94,11.07,2233,2233,251455.5708
5745,647.4,1306.7,2514.6,144.9,0,0,12.6,14.8,18.4,8.14,9.14,11.29,2294,2294,251461.5327
5746,651.6,1306.7,2514.7,230.4,0,0,11.6,13.7,16.6,8.23,9.22,11.39,2104,2104,251468.6461
5747,655.9,1306.7,2514.8,262.5,0,0,11.5,13.6,16.5,8.2,9.17,11.34,1970,1970,251475.2131
5748,660.1,1306.7,2514.8,220.4,0,0,13.6,15.8,20.2,8.32,9.28,11.45,2419,1821,251482.1076
5749,664.3,1306.7,2514.9,86.3,0,0,14.9,17.2,25.0,8.3,9.27,11.44,1653,1653,251489.172
5750,668.5,1306.7,3024.1,195.8,0,0,17.1,19.9,37.5,8.89,9.87,12.07,1393,1393,302406.7315
5973,584.4,1301.1,3178.4,74.9,0,0,30.3,37.4,46.4,8.49,8.84,10.86,3614,3614,317844.9795
5974,588.6,1301.1,2512.5,117.3,0,0,14.3,17.8,33.2,6.86,7.23,9.15,1456,1456,251247.0411
5975,592.8,1301.1,2512.5,51.7,0,0,14.4,16.7,31.9,7.46,7.91,9.87,1843,1843,251249.2448
5976,597.0,1301.1,2512.5,41.8,0,0,12.2,13.7,22.7,6.82,7.38,9.31,405,405,251252.1299
5977,601.2,1301.1,2512.5,6.0,0,0,6.3,9.7,15.0,5.46,6.11,7.95,85,85,251254.8516
5978,605.4,1301.1,2512.6,0.6,0,0,6.6,10.3,15.6,5.46,6.2,8.05,834,834,251258.2007
5979,609.6,1301.1,2512.6,18.5,0,0,13.0,15.0,25.4,6.68,7.55,9.52,3018,3018,251261.9608
5980,613.8,1301.1,2512.7,5.5,0,0,13.8,15.9,26.9,7.25,8.24,10.25,3486,3486,251265.8291
5981,618.0,1301.1,2512.7,123.4,0,0,14.2,16.2,27.7,7.94,8.95,11,2118,2118,251270.224
5982,622.2,1301.1,2512.7,14.7,0,0,13.9,15.8,27.0,7.6,8.58,10.62,1588,1588,251274.6305
5983,626.4,1301.1,2512.8,1.2,0,0,14.2,16.1,29.3,7.42,8.38,10.41,1457,1457,251279.4717
5984,630.6,1301.1,2512.8,81.7,0,0,16.6,19.5,39.0,8.11,9.1,11.18,3568,3568,251284.3727
5985,634.8,1301.1,2512.9,5.2,0,0,17.5,23.8,42.9,7.79,8.78,10.86,883,883,251290.4343
5986,639.0,1301.1,2513.0,6.3,0,0,14.5,16.9,32.4,7.2,8.17,10.23,5042,5042,251295.841
5987,643.2,1301.1,2513.0,72.5,0,0,14.5,16.8,27.4,8.09,9.09,11.22,1801,1801,251301.5156
5988,647.4,1301.1,2513.1,97.6,0,0,13.6,15.9,21.4,8.06,9.05,11.2,3186,3186,251307.4296
5989,651.6,1301.1,2513.1,86.0,0,0,13.9,16.1,21.7,8.28,9.27,11.42,2690,2690,251314.8355
5990,655.9,1301.1,2513.2,1253.9,0,0,13.9,16.1,21.7,8.25,9.22,11.38,2342,2342,251321.4274
5991,660.1,1301.1,2513.3,152.4,0,0,14.1,16.3,22.5,8.09,9.04,11.19,1701,1701,251328.3007
5992,664.3,1301.1,2513.4,131.9,0,0,14.7,17.0,25.5,8.16,9.12,11.28,1639,1639,251335.3775
5993,668.5,1301.1,2513.4,41.8,0,0,15.3,17.6,28.7,8.11,9.07,11.23,1032,1032,251341.7458
5994,672.7,1301.1,2915.4,478.9,0,0,17.3,20.3,39.3,8.73,9.69,11.88,1544,1544,291538.9016
6217,588.6,1295.6,3468.9,6.1,0,0,21.0,29.3,41.9,7.57,7.93,9.89,369,369,346888.8478
6218,592.8,1295.6,2511.0,0.3,0,0,14.3,17.6,33.4,6.92,7.29,9.21,429,429,251095.5148
6219,597.0,1295.6,2511.0,0.0,0,0,12.3,13.5,24.0,6.76,7.13,9.04,0,0,251098.3976
6220,601.2,1295.6,2511.0,2.0,0,0,7.9,10.4,15.1,5.86,6.25,8.08,106,106,251101.0561
6221,605.4,1295.6,2511.0,6.6,0,0,7.5,11.5,15.8,5.72,6.69,8.61,913,913,251104.3778
6222,609.6,1295.6,2511.1,15.9,0,0,11.3,13.2,16.9,7.16,8.19,10.2,1781,1781,251108.0904
6223,613.8,1295.6,2511.1,11.2,0,0,12.5,14.6,20.9,7.26,8.29,10.3,1104,1104,251111.966
6224,618.0,1295.6,2511.2,19.2,0,0,15.2,17.0,32.4,8.14,9.1,11.15,2761,2761,251116.3102
6225,622.2,1295.6,2511.2,24.5,0,0,16.1,19.1,37.3,7.85,8.8,10.84,3151,3151,251120.7542
6226,626.4,1295.6,2511.3,0.0,0,0,14.8,17.1,35.1,7,7.93,9.93,3463,3463,251125.5841
6227,630.6,1295.6,2511.3,13.7,0,0,15.2,17.5,36.8,7.23,8.18,10.2,6017,6017,251130.5511
6228,634.8,1295.6,2511.4,104.4,0,0,18.6,26.2,45.6,8.39,9.39,11.49,3664,3664,251136.6425
6229,639.0,1295.6,2511.4,62.6,0,0,17.3,22.7,42.3,8.24,9.23,11.35,2915,2915,251142.2426
6230,643.2,1295.6,2511.5,78.2,0,0,14.6,16.9,29.1,7.91,8.89,11,2065,2065,251148.0864
6231,647.4,1295.6,2511.5,129.3,0,0,14.3,16.7,25.9,8.06,9.05,11.18,8027,6186,251154.183
6232,651.6,1295.6,2511.6,285.3,0,0,14.4,16.7,25.4,8.12,9.09,11.24,3125,3125,251161.8302
6233,655.9,1295.6,2511.7,1449.1,0,0,14.6,16.8,25.9,8.22,9.18,11.33,10235,10235,251168.0947
6234,660.1,1295.6,2511.7,164.7,0,0,13.5,15.8,20.6,8.09,9.03,11.18,3157,3157,251174.6684
6235,664.3,1295.6,2511.8,16.3,0,0,13.2,15.5,20.0,7.76,8.69,10.82,575,575,251181.3767
6236,668.5,1295.6,2468.4,202.6,0,0,15.0,17.3,26.9,8.18,9.13,11.29,846,846,246841.8052
6237,672.7,1295.6,2151.0,748.9,0,0,17.3,20.4,39.4,8.73,9.69,11.88,638,638,215102.2491
6238,676.9,1295.6,2049.9,1159.3,0,0,19.0,27.3,45.8,8.88,9.85,12.05,747,747,204993.2658
6461,592.8,1290.0,3522.5,6.1,0,0,23.0,31.9,44.0,7.88,8.24,10.22,2668,2668,352251.5637
6462,597.0,1290.0,2509.4,27.1,0,0,16.0,21.2,37.5,7.28,7.65,9.58,584,584,250944.1329
6463,601.2,1290.0,2509.5,15.6,0,0,11.9,13.2,23.3,6.61,6.99,8.88,794,794,250946.7094
6464,605.4,1290.0,2509.5,25.0,0,0,7.8,11.8,16.0,5.82,6.79,8.71,1754,1754,250950.049
6465,609.6,1290.0,2509.5,0.0,0,0,6.5,10.8,15.5,5.51,6.47,8.36,591,591,250953.7472
6466,613.8,1290.0,2509.6,2.9,0,0,12.1,14.2,22.4,6.7,7.7,9.68,2918,2918,250957.6027
6467,618.0,1290.0,2509.6,42.1,0,0,13.9,15.7,28.8,7.64,8.52,10.53,4755,4755,250961.9423
6468,622.2,1290.0,2509.7,78.0,0,0,21.3,30.5,46.6,8.15,9.05,11.1,1788,1788,250966.364
6469,626.4,1290.0,2509.7,48.9,0,0,15.7,19.9,39.9,6.86,7.74,9.73,764,764,250971.1611
6470,630.6,1290.0,2509.8,38.7,0,0,18.6,26.6,45.5,7.89,8.82,10.88,1515,1515,250976.1418
6471,634.8,1290.0,2509.8,55.7,0,0,22.8,35.1,50.1,8.13,9.08,11.18,1094,1094,250982.1178
6472,639.0,1290.0,2509.9,22.9,0,0,25.7,39.3,52.3,8.24,9.21,11.33,2268,2268,250987.679
6473,643.2,1290.0,2509.9,116.9,0,0,16.9,22.1,40.9,8.13,9.1,11.22,2381,2381,250993.5345
6474,647.4,1290.0,2510.0,597.0,0,0,14.5,16.9,27.1,7.89,8.86,10.98,3915,3915,250999.5878
6475,651.6,1290.0,2510.1,702.8,0,0,15.9,19.3,37.0,7.88,8.84,10.96,4537,4537,251007.5846
6476,655.9,1290.0,2510.1,5547.8,0,0,14.2,16.5,24.5,7.83,8.77,10.9,17445,10308,251013.7871
6477,660.1,1290.0,2510.2,15743.7,0,0,13.7,15.8,20.6,8.4,9.35,11.5,4700,4700,251020.4238
6478,664.3,1290.0,2510.3,866.3,0,0,13.9,16.1,21.1,8.35,9.3,11.45,13069,13069,251027.0981
6479,668.5,1290.0,2510.3,429.4,0,0,15.6,17.8,29.1,8.52,9.47,11.64,1319,1319,251032.9465
6480,672.7,1290.0,2776.7,201.4,0,0,17.2,20.6,38.7,8.6,9.56,11.75,1342,1342,277669.5872
6705,597.0,1284.4,3755.7,54.0,0,0,17.1,23.7,39.4,6.9,7.27,9.19,2516,2516,375570.0466
6706,601.2,1284.4,2507.9,79.8,0,0,13.7,15.2,30.8,7.57,7.94,9.89,1820,1820,250792.3079
6707,605.4,1284.4,2508.0,31.5,0,0,13.0,15.3,27.6,7.32,8.35,10.37,3937,3937,250795.633
6708,609.6,1284.4,2508.0,0.5,0,0,5.6,9.9,15.0,5.37,6.31,8.2,1793,1793,250799.3013
6709,613.8,1284.4,2508.0,0.5,0,0,9.5,12.2,16.4,6.2,7.18,9.13,10,10,250803.1477
6710,618.0,1284.4,2508.1,28.5,0,0,12.5,14.1,24.5,7.21,8.01,9.99,1319,1319,250807.4715
6711,622.2,1284.4,2508.1,47.7,0,0,19.6,28.6,46.0,7.75,8.59,10.6,3565,3565,250811.8974
6712,626.4,1284.4,2508.2,85.1,0,0,25.5,36.7,50.4,8.05,8.91,10.97,3293,3293,250816.6746
6713,630.6,1284.4,2508.2,83.4,0,0,28.1,39.6,52.2,8.1,8.99,11.07,3483,3483,250821.6106
6714,634.8,1284.4,2508.3,99.8,0,0,32.6,42.9,54.6,8.23,9.17,11.26,1957,1957,250827.506
6715,639.0,1284.4,2508.3,184.2,0,0,33.7,44.2,55.5,8.26,9.22,11.34,2224,2224,250833.0903
6716,643.2,1284.4,2508.4,348.4,0,0,20.6,33.7,49.0,8.23,9.19,11.31,17960,11732,250838.9493
6717,647.4,1284.4,2508.5,461.4,0,0,14.7,17.0,27.3,8.01,8.97,11.09,6156,6156,250845.0078
6718,651.6,1284.4,2508.5,996.3,0,0,15.1,17.6,31.3,7.81,8.76,10.87,11154,10425,250853.2781
6719,655.9,1284.4,2508.6,4452.8,0,0,14.0,16.4,24.4,7.44,8.37,10.46,9046,9046,250859.429
6720,660.1,1284.4,2765.1,17626.5,2,0,15.9,18.0,31.4,8.76,9.71,11.88,2713,2713,276512.2976
6721,664.3,1284.4,2923.2,2820.9,0,0,15.7,17.9,29.9,8.67,9.62,11.78,1365,1365,292321.8502
6722,668.5,1284.4,2508.8,277.0,0,0,15.3,17.6,28.6,7.95,8.89,11.02,657,657,250878.2774
6723,672.7,1284.4,3780.8,601.1,0,0,18.3,24.6,42.7,8.79,9.75,11.95,1864,1864,378077.9375
6949,601.2,1278.9,3237.1,25.6,0,0,28.2,37.7,47.6,8.13,8.74,10.74,3371,3371,323713.4069
6950,605.4,1278.9,2506.4,97.9,0,0,17.6,26.0,41.7,7.34,7.95,9.9,2906,2906,250640.8901
6951,609.6,1278.9,2506.4,61.4,0,0,14.3,17.9,36.0,7.95,8.56,10.55,2933,2933,250644.5781
6952,613.8,1278.9,2506.5,3.1,0,0,12.5,14.0,29.8,7.26,7.79,9.79,2287,2287,250648.4286
6953,618.0,1278.9,2506.5,36.2,0,0,16.0,20.1,40.9,7.72,8.44,10.49,800,800,250652.7358
6954,622.2,1278.9,2506.6,12.8,0,0,21.1,30.5,46.9,7.96,8.71,10.78,3370,3370,250657.1608
6955,626.4,1278.9,2506.6,50.5,0,0,18.8,26.9,45.3,7.47,8.27,10.3,1653,1653,250661.9005
6956,630.6,1278.9,2506.7,55.1,0,0,20.1,30.4,47.5,7.94,8.8,10.87,1667,1667,250666.8132
6957,634.8,1278.9,2506.7,63.4,0,0,24.6,37.5,51.0,8.32,9.24,11.34,477,477,250672.5939
6958,639.0,1278.9,2506.8,90.9,0,0,32.1,43.3,54.7,8.27,9.21,11.32,2331,2331,250678.1675
6959,643.2,1278.9,2506.8,422.1,0,0,19.1,30.5,46.5,8.02,8.96,11.07,106882,35888,250683.9739
6960,647.4,1278.9,2506.9,815.5,0,0,14.6,17.0,27.4,7.8,8.74,10.85,106125,58809,250690.0897
6961,651.6,1278.9,2507.0,721.0,0,0,16.9,23.0,39.5,8.16,9.11,11.24,20163,20163,250698.5513
6962,655.9,1278.9,3230.1,6584.1,0,0,15.5,17.8,30.3,8.25,9.2,11.32,4204,4204,323009.8872
6965,668.5,1278.9,2490.9,1880.3,0,0,17.9,24.1,40.6,8.8,9.77,11.94,3544,1048,249089.1604
6967,676.9,1278.9,4277.9,256.3,0,0,22.0,36.8,50.4,8.75,9.71,11.88,3701,3701,427792.9791
7192,601.2,1273.3,1330.9,21.3,0,0,34.9,42.0,50.4,8.27,8.88,10.89,969,969,133093.1825
7193,605.4,1273.3,3084.0,38.5,0,0,31.6,39.9,49.2,7.99,8.6,10.59,2330,2330,308400.4673
7194,609.6,1273.3,2504.9,44.4,0,0,29.0,38.7,49.4,8.08,8.61,10.65,2819,2819,250490.8099
7195,613.8,1273.3,2504.9,99.5,0,0,31.8,40.8,51.2,8.36,8.89,10.94,16453,16453,250494.707
7196,618.0,1273.3,2505.0,55.1,0,0,29.1,38.9,50.6,7.94,8.58,10.64,2257,2257,250499.0117
7197,622.2,1273.3,2505.0,27.5,0,0,25.1,36.3,49.7,8.04,8.74,10.81,2341,2341,250503.2176
7198,626.4,1273.3,2505.1,63.4,0,0,25.3,36.2,49.7,8.39,9.16,11.24,2304,2304,250507.7242
7199,630.6,1273.3,2505.1,18.6,0,0,16.4,21.8,42.3,7.43,8.24,10.28,1674,1674,250512.3921
7200,634.8,1273.3,2505.2,120.7,0,0,18.3,26.3,44.8,8.46,9.36,11.47,1909,1909,250517.8038
7201,639.0,1273.3,2505.2,66.0,0,0,19.0,29.1,45.8,8.34,9.27,11.39,3604,3604,250523.0761
7202,643.2,1273.3,2505.3,105.6,0,0,18.6,28.9,44.8,8.38,9.32,11.44,1962,1962,250528.598
7203,647.4,1273.3,2505.3,370.0,0,0,15.1,17.4,28.9,8.1,9.04,11.15,13907,12504,250534.3578
7204,651.6,1273.3,2505.4,498.4,0,0,17.2,24.9,40.2,8.06,9,11.11,2948,2948,250542.6115
7205,655.9,1273.3,2505.5,445.3,0,0,23.2,39.4,51.7,8.29,9.24,11.36,2237,2237,250548.7322
7206,660.1,1273.3,2595.4,2500.7,0,0,16.3,19.1,32.9,8.56,9.51,11.66,2323,2323,259535.3354
7210,676.9,1273.3,4045.5,923.3,0,0,20.9,34.4,48.0,8.87,9.83,12.01,2703,2703,404546.1724
7437,609.6,1267.8,3433.2,33.5,0,0,37.2,43.6,52.6,8.17,8.7,10.75,2822,2822,343321.9268
7438,613.8,1267.8,2503.4,42.7,0,0,38.9,45.1,54.5,8.35,8.88,10.93,2903,2903,250339.7222
7439,618.0,1267.8,2503.4,85.2,0,0,37.1,44.2,54.3,8.14,8.73,10.78,1851,1851,250344.1244
7440,622.2,1267.8,2441.9,35.3,0,0,34.5,42.7,53.7,8.25,8.9,10.97,5143,5143,244187.3384
7441,626.4,1267.8,2386.1,156.6,0,0,32.8,41.9,53.4,8.41,9.12,11.21,127799,14668,238613.608
7442,630.6,1267.8,2467.5,64.1,0,0,26.2,38.1,51.0,8.18,8.97,11.05,2701,2701,246746.0468
7443,634.8,1267.8,2489.6,78.3,0,0,22.7,34.9,49.2,8.34,9.22,11.32,2736,2736,248957.0941
7444,639.0,1267.8,2503.7,28.8,0,0,17.0,23.8,41.1,7.96,8.86,10.96,1388,1388,250368.1093
7445,643.2,1267.8,2503.7,6.6,0,0,14.7,17.7,32.1,7.21,8.1,10.16,456,456,250373.623
7446,647.4,1267.8,2503.8,102.0,0,0,14.4,16.8,26.7,7.44,8.35,10.42,40313,6669,250379.3641
7447,651.6,1267.8,2503.9,234.4,0,0,15.8,18.6,31.0,8.32,9.26,11.38,4449,4449,250387.3132
7448,655.9,1267.8,2503.9,199.7,0,0,16.7,23.1,36.6,8.04,8.97,11.08,2071,2071,250393.37
7449,660.1,1267.8,2501.6,174.9,0,0,15.6,17.8,28.9,8.2,9.13,11.25,2084,2084,250160.9223
7450,664.3,1267.8,3251.1,136.6,0,0,16.4,19.4,32.0,8.57,9.52,11.66,2578,2578,325111.5119
7451,668.5,1267.8,4884.4,1783.3,0,0,20.3,33.8,47.1,8.76,9.72,11.87,10423,4815,488438.8375
7680,609.6,1262.2,1758.7,116.3,0,0,39.8,45.3,54.4,8.12,8.65,10.69,1929,1929,175870.9544
7681,613.8,1262.2,2501.8,84.3,0,0,40.0,45.8,55.2,8.25,8.78,10.83,2373,2373,250184.4251
7682,618.0,1262.2,2501.9,229.4,0,0,40.5,46.5,56.3,8.35,8.94,11,8244,8244,250188.8436
7683,622.2,1262.2,2332.9,4372.7,1,0,39.8,46.3,56.5,8.34,9,11.07,99185,17458,233293.5463
7684,626.4,1262.2,2332.0,142.9,0,0,37.6,45.0,55.8,8.36,9.09,11.18,40148,16503,233204.762
7685,630.6,1262.2,2461.4,40.6,0,0,31.9,41.6,53.1,8.05,8.85,10.94,2230,2230,246140.6704
7686,634.8,1262.2,2497.6,13.6,0,0,27.0,39.4,51.6,8.22,9.1,11.2,1913,1913,249762.4713
7687,639.0,1262.2,2502.1,25.3,0,0,20.9,32.5,47.3,8.41,9.33,11.43,2118,2118,250212.7926
7688,643.2,1262.2,2502.2,28.1,0,0,17.4,24.6,39.8,8.13,9.06,11.14,2051,2051,250218.2711
7689,647.4,1262.2,2502.2,79.9,0,0,16.2,20.6,33.6,8.04,8.96,11.03,1697,1697,250223.9964
7690,651.6,1262.2,2502.3,135.4,0,0,15.7,18.5,30.4,7.96,8.88,10.95,2316,2316,250231.6038
7691,655.9,1262.2,2502.4,76.4,0,0,15.4,17.8,28.4,8.05,8.98,11.06,2301,2301,250237.7599
7692,660.1,1262.2,2502.4,69.2,0,0,14.6,16.9,24.4,7.78,8.7,10.76,1770,1770,250244.3642
7693,664.3,1262.2,2502.5,129.7,0,0,15.1,17.4,25.5,7.98,8.91,10.99,1135,1135,250251.005
7694,668.5,1262.2,2970.0,1184.2,0,0,16.7,19.9,32.1,8.41,9.35,11.46,2313,2313,297004.5984
7924,613.8,1256.6,1997.6,136.8,0,0,39.9,45.4,55.0,8.04,8.57,10.61,1812,1812,199758.1665
7925,618.0,1256.6,2500.3,131.8,0,0,40.1,46.1,56.0,8.17,8.77,10.82,11243,11243,250033.5202
7926,622.2,1256.6,2321.4,730.8,0,0,41.0,47.0,57.2,8.35,9.02,11.09,276879,48484,232139.9188
7927,626.4,1256.6,2420.7,208.8,0,0,40.3,46.8,57.5,8.29,9.04,11.14,246694,31259,242074.8544
7928,630.6,1256.6,2500.5,100.5,0,0,37.8,45.6,56.1,8.29,9.11,11.22,2282,2282,250046.9064
7929,634.8,1256.6,2500.5,20.4,0,0,30.8,41.4,52.6,8.18,9.07,11.15,1915,1915,250052.2522
7930,639.0,1256.6,2500.6,18.2,0,0,23.3,35.6,48.8,7.94,8.86,10.93,2230,2230,250057.4679
7931,643.2,1256.6,2500.6,17.9,0,0,20.8,32.4,46.1,8.29,9.22,11.29,1861,1861,250062.9041
7932,647.4,1256.6,2500.7,38.3,0,0,19.0,29.1,41.9,8.25,9.18,11.23,2142,2142,250068.6101
7933,651.6,1256.6,2500.8,78.6,0,0,17.8,25.2,38.0,8.23,9.16,11.21,2189,2189,250075.9
7934,655.9,1256.6,2500.8,79.6,0,0,16.9,21.5,33.9,8.26,9.19,11.24,2327,2327,250082.0702
7935,660.1,1256.6,2500.9,52.4,0,0,15.7,17.9,28.1,7.98,8.89,10.93,1237,1237,250088.6175
7936,664.3,1256.6,2501.0,107.8,0,0,15.8,18.0,27.5,8.24,9.17,11.22,1538,1538,250095.2744
7937,668.5,1256.6,2501.0,978.2,0,0,18.1,23.9,36.6,8.62,9.55,11.63,3212,3212,250101.37
7938,672.7,1256.6,1145.7,330.0,0,0,24.2,38.9,50.1,8.83,9.79,11.96,1127,1127,114567.406
8168,618.0,1251.1,2293.2,117.5,0,0,40.3,46.4,56.6,8.01,8.68,10.82,3891,3891,229324.1293
8169,622.2,1251.1,2498.8,172.3,0,0,41.7,47.8,58.1,8.36,9.1,11.26,31968,10605,249881.3612
8170,626.4,1251.1,2059.4,752.4,0,0,40.5,47.0,57.3,8.34,9.11,11.23,213047,36972,205941.3936
8171,630.6,1251.1,2432.9,90.6,0,0,37.3,45.1,55.5,8.04,8.87,10.96,2606,2606,243288.7004
8172,634.8,1251.1,2499.0,62.8,0,0,34.4,43.6,54.0,8.21,9.11,11.2,2384,2384,249896.1625
8173,639.0,1251.1,2499.0,14.3,0,0,31.2,42.3,52.6,8.28,9.21,11.28,2449,2449,249901.2537
8174,643.2,1251.1,2499.1,28.0,0,0,26.1,38.9,49.7,8.23,9.16,11.2,2123,2123,249906.6519
8175,647.4,1251.1,2499.1,39.5,0,0,22.8,35.4,46.6,8.07,8.99,11,2165,2165,249912.2659
8176,651.6,1251.1,2499.2,31.4,0,0,19.9,30.3,42.1,8.08,9,11.01,1769,1769,249919.3758
8177,655.9,1251.1,2499.3,103.2,0,0,18.9,27.0,39.0,8.31,9.24,11.26,2208,2208,249925.7684
8178,660.1,1251.1,2499.3,44.0,0,0,16.5,20.0,31.7,7.9,8.83,10.83,1052,1052,249932.6263
8179,664.3,1251.1,2499.4,102.7,0,0,16.7,19.6,31.0,8.21,9.15,11.18,973,973,249939.5476
8180,668.5,1251.1,2499.5,288.1,0,0,19.9,29.0,40.9,8.52,9.47,11.52,4197,4197,249945.9726
8181,672.7,1251.1,2529.1,689.7,0,0,24.9,37.7,48.0,8.52,9.44,11.42,5016,5016,252905.0996
8412,622.2,1245.5,2624.3,120.6,0,0,40.1,46.3,56.8,7.93,8.67,10.81,86670,10656,262432.0304
8413,626.4,1245.5,2497.3,118.8,0,0,41.0,47.3,57.6,8.29,9.08,11.22,22949,22235,249730.1486
8414,630.6,1245.5,2044.1,162.9,0,0,39.9,46.9,56.9,8.3,9.15,11.26,98331,22980,204412.732
8415,634.8,1245.5,2497.4,144.7,0,0,39.1,46.8,56.4,8.37,9.28,11.37,13900,13900,249740.4208
8416,639.0,1245.5,2497.5,36.0,0,0,34.3,43.6,53.4,7.97,8.9,10.95,41756,6244,249745.5262
8417,643.2,1245.5,2497.5,47.6,0,0,30.7,41.7,51.4,7.94,8.86,10.87,2017,2017,249750.8809
8418,647.4,1245.5,2497.6,81.2,0,0,28.9,40.9,50.1,7.99,8.9,10.88,3184,3184,249756.4789
8419,651.6,1245.5,2497.6,191.9,0,0,24.5,36.8,46.6,8.01,8.92,10.89,2372,1735,249763.3701
8420,655.9,1245.5,2497.7,155.3,0,0,20.6,30.2,40.9,8.07,8.98,10.96,2664,2664,249769.7489
8421,660.1,1245.5,2497.8,99.1,0,0,19.3,26.9,37.9,8.19,9.11,11.1,2281,2281,249776.576
8422,664.3,1245.5,2908.8,212.7,0,0,17.6,22.1,33.0,7.92,8.84,10.82,2400,2400,290877.7054
8423,668.5,1245.5,2497.9,60.3,0,0,19.3,27.6,38.8,7.5,8.41,10.38,1066,1066,249789.9702
8424,672.7,1245.5,2498.0,69.2,0,0,22.5,33.6,44.2,7.43,8.33,10.26,142,142,249797.3396
8425,676.9,1245.5,2772.6,193.6,0,0,30.3,42.1,51.2,8.13,9.04,11.01,4357,4357,277263.9336
8426,681.1,1245.5,2753.1,1071.3,0,0,32.4,43.7,52.1,8.69,9.62,11.61,5733,4365,275309.809
8656,626.4,1239.9,2899.0,57.9,0,0,39.4,45.8,56.5,7.86,8.66,10.79,2538,2538,289898.3042
8657,630.6,1239.9,3001.8,164.5,0,0,40.0,46.9,56.9,8.24,9.1,11.21,8168,8168,300184.6368
8658,634.8,1239.9,2026.4,643.3,0,0,39.8,47.3,56.7,8.34,9.26,11.35,152656,29483,202637.3359
8659,639.0,1239.9,2102.8,163.2,0,0,39.1,47.1,56.1,8.34,9.28,11.33,32916,11675,210281.7474
8660,643.2,1239.9,3016.1,77.4,0,0,35.6,44.7,53.8,7.97,8.89,10.87,2934,2934,301610.6841
8661,647.4,1239.9,3096.4,191.8,0,0,35.3,45.1,53.5,8.14,9.06,11.01,6330,2707,309638.2931
8662,651.6,1239.9,2184.9,386.8,0,0,34.2,44.4,52.6,8.27,9.18,11.13,3319,2865,218485.3483
8663,655.9,1239.9,2198.3,184.1,0,0,28.0,39.5,48.3,8.21,9.12,11.08,2954,2954,219833.5411
8664,660.1,1239.9,3175.8,1166.4,1,0,23.8,34.2,44.0,8.22,9.13,11.08,3361,3361,317581.8788
8666,668.5,1239.9,3253.6,211.1,0,0,26.5,37.6,47.0,8.12,9.04,11,3367,3367,325362.2366
8667,672.7,1239.9,3157.5,154.4,0,0,28.6,40.0,48.9,8.2,9.11,11.07,1668,1668,315746.835
8668,676.9,1239.9,2496.4,490.0,0,0,33.8,44.1,52.6,8.34,9.26,11.24,12319,12319,249641.3578
8669,681.1,1239.9,2496.5,1614.4,0,0,39.9,48.4,56.4,8.78,9.71,11.71,10477,10477,249648.6142
